iter	Logloss
1514	0.1329890592
1515	0.1329640276
1516	0.1329504623
1517	0.1329355276
1518	0.1329237636
1519	0.1328919226
1520	0.1328765284
1521	0.1328704548
1522	0.1328478208
1523	0.132836273
1524	0.1328045403
1525	0.1327962545
1526	0.1327735783
1527	0.1327648552
1528	0.132753542
1529	0.1327270776
1530	0.132706272
1531	0.1326725097
1532	0.1326561508
1533	0.1326424788
1534	0.1326254311
1535	0.1326033249
1536	0.1325673237
1537	0.1325423237
1538	0.1325279751
1539	0.132518044
1540	0.1324949619
1541	0.1324715771
1542	0.1324663421
1543	0.1324553985
1544	0.1324484075
1545	0.1324297751
1546	0.1324085882
1547	0.1323732037
1548	0.1323597468
1549	0.1323503772
1550	0.1323254697
1551	0.1323136212
1552	0.1323047584
1553	0.1322963167
1554	0.1322722505
1555	0.1322627831
1556	0.1322462967
1557	0.1322278524
1558	0.132210348
1559	0.1322007928
1560	0.1321937703
1561	0.1321252163
1562	0.1321054751
1563	0.1320834031
1564	0.1320712983
1565	0.1320369281
1566	0.1320035893
1567	0.1319587142
1568	0.1319512496
1569	0.1319380121
1570	0.1319204762
1571	0.1319078622
1572	0.1318794506
1573	0.1318745263
1574	0.1318653734
1575	0.1318484918
1576	0.1317904402
1577	0.131760289
1578	0.1317462155
1579	0.1317351016
1580	0.1317213164
1581	0.1317065635
1582	0.1316907618
1583	0.1316480713
1584	0.131623557
1585	0.1316214598
1586	0.1316095666
1587	0.1315984349
1588	0.1315755573
1589	0.1315623215
1590	0.1315462601
1591	0.1315171096
1592	0.1315052113
1593	0.131499981
1594	0.1314899049
1595	0.1314710893
1596	0.1314402141
1597	0.1314169
1598	0.1313957927
1599	0.1313536545
1600	0.131345449
1601	0.1313021941
1602	0.1312856746
1603	0.1312814515
1604	0.131263857
1605	0.1312358679
1606	0.1312286226
1607	0.1312112245
1608	0.131203048
1609	0.1311947683
1610	0.1311583737
1611	0.1311383432
1612	0.1311298965
1613	0.131112846
1614	0.1311080975
1615	0.1310917411
1616	0.1310808604
1617	0.1310674836
1618	0.1310519455
1619	0.131002617
1620	0.1309691282
1621	0.1309588169
1622	0.1309387256
1623	0.1309308604
1624	0.1309109524
1625	0.1308876979
1626	0.1308639536
1627	0.1308568754
1628	0.1308259166
1629	0.1308034338
1630	0.1307889194
1631	0.1307727694
1632	0.130735557
1633	0.1307264569
1634	0.1307006013
1635	0.1306753373
1636	0.1306502422
1637	0.130623306
1638	0.13061151
1639	0.1306069108
1640	0.1305805538
1641	0.130567768
1642	0.130551603
1643	0.1305262135
1644	0.1305128724
1645	0.1304955789
1646	0.1304672889
1647	0.1304614975
1648	0.1304409774
1649	0.1304174957
1650	0.130402694
1651	0.1303873908
1652	0.1303755899
1653	0.1303560118
1654	0.1303347678
1655	0.1303133609
1656	0.1302702689
1657	0.1302629265
1658	0.1302401716
1659	0.130233695
1660	0.1302073394
1661	0.1301737395
1662	0.1301593855
1663	0.1301311561
1664	0.1301152926
1665	0.1300999897
1666	0.1300798489
1667	0.130050544
1668	0.1300331547
1669	0.1300135694
1670	0.1299728679
1671	0.12995012
1672	0.1299404358
1673	0.129927118
1674	0.1299198085
1675	0.1298981082
1676	0.1298918773
1677	0.1298698881
1678	0.1298512893
1679	0.1298334911
1680	0.1298094465
1681	0.129805855
1682	0.1297976403
1683	0.1297691016
1684	0.1297544396
1685	0.1297209712
1686	0.1296889443
1687	0.1296604534
1688	0.1296473714
1689	0.1296236635
1690	0.1295947595
1691	0.129582601
1692	0.1295660425
1693	0.1295387661
1694	0.1295210535
1695	0.1294888638
1696	0.1294759906
1697	0.1294502531
1698	0.1294187198
1699	0.1293933042
1700	0.1293806876
1701	0.1293693853
1702	0.129359856
1703	0.1293429544
1704	0.1293186787
1705	0.1293028635
1706	0.1292914038
1707	0.1292816011
1708	0.1292735258
1709	0.1292568173
1710	0.1292312248
1711	0.1292154145
1712	0.129206073
1713	0.1291816307
1714	0.129150187
1715	0.1290996084
1716	0.1290849697
1717	0.1290594329
1718	0.1290268393
1719	0.1290148188
1720	0.1290049373
1721	0.1289821193
1722	0.1289711425
1723	0.128953093
1724	0.1289268076
1725	0.1289173907
1726	0.128901084
1727	0.1288802301
1728	0.1288727894
1729	0.1288637847
1730	0.1288574515
1731	0.1288441341
1732	0.1288340401
1733	0.1288219518
1734	0.1287753087
1735	0.1287566075
1736	0.1287360507
1737	0.1287290698
1738	0.1287035936
1739	0.1286850542
1740	0.1286559453
1741	0.1286195046
1742	0.1285967365
1743	0.128560575
1744	0.1285464548
1745	0.1285323534
1746	0.1285164031
1747	0.1285012958
1748	0.1284930674
1749	0.1284573372
1750	0.1284250737
1751	0.1283986629
1752	0.1283757503
1753	0.1283651328
1754	0.1283247342
1755	0.1282942862
1756	0.1282724981
1757	0.1282489161
1758	0.1282339169
1759	0.1282150932
1760	0.1281997744
1761	0.1281887098
1762	0.1281881103
1763	0.1281672995
1764	0.1281279939
1765	0.1281224269
1766	0.1281008003
1767	0.1280842507
1768	0.1280760569
1769	0.1280640925
1770	0.1280286524
1771	0.1280236829
1772	0.1280161021
1773	0.1280028497
1774	0.1279887328
1775	0.1279657642
1776	0.1279476422
1777	0.1279357978
1778	0.1279274673
1779	0.1279028951
1780	0.1278903097
1781	0.1278705537
1782	0.1278539999
1783	0.1278400057
1784	0.1278149003
1785	0.1277969772
1786	0.1277653639
1787	0.1277631422
1788	0.1277408347
1789	0.1277363961
1790	0.1277159388
1791	0.1277089844
1792	0.1277060457
1793	0.1276824442
1794	0.1276699983
1795	0.1276641768
1796	0.1276442411
1797	0.1276338237
1798	0.1276133808
1799	0.1275962058
1800	0.1275684476
1801	0.1275597657
1802	0.1275468395
1803	0.1275036451
1804	0.1274971756
1805	0.1274809829
1806	0.1274672999
1807	0.1274433503
1808	0.1274372481
1809	0.1274211125
1810	0.1273953787
1811	0.1273775846
1812	0.1273534371
1813	0.1273332542
1814	0.1273233108
1815	0.127312946
1816	0.1273062578
1817	0.1272922872
1818	0.1272894263
1819	0.1272637652
1820	0.1272434412
1821	0.1272276381
1822	0.1272010037
1823	0.1271847664
1824	0.1271712872
1825	0.127148917
1826	0.127126155
1827	0.1271139599
1828	0.127107536
1829	0.1270885389
1830	0.1270804841
1831	0.127070479
1832	0.1270566836
1833	0.1270407302
1834	0.1270256489
1835	0.1270003137
1836	0.1269656682
1837	0.1269370567
1838	0.1269175072
1839	0.1269041292
1840	0.1268826142
1841	0.1268548499
1842	0.1268287745
1843	0.1268132274
1844	0.1267938564
1845	0.1267727722
1846	0.1267447672
1847	0.1267210296
1848	0.1266851971
1849	0.1266657727
1850	0.1266402771
1851	0.1266265554
1852	0.1266110857
1853	0.1265923529
1854	0.1265728065
1855	0.1265442875
1856	0.1265242921
1857	0.1265064815
1858	0.1264875856
1859	0.1264596536
1860	0.1264525004
1861	0.1264303437
1862	0.126428391
1863	0.1264091287
1864	0.1264018925
1865	0.1263996777
1866	0.1263885112
1867	0.1263661846
1868	0.1263582093
1869	0.1263537879
1870	0.1263309047
1871	0.1263204859
1872	0.1262645148
1873	0.1262523567
1874	0.1262078818
1875	0.1261866181
1876	0.1261668813
1877	0.1261615285
1878	0.1261470939
1879	0.1261406318
1880	0.1261293564
1881	0.1261286443
1882	0.1261122429
1883	0.1261065053
1884	0.1260831977
1885	0.126061922
1886	0.1260447274
1887	0.1260312444
1888	0.1260124792
1889	0.1260007875
1890	0.1259852142
1891	0.1259783762
1892	0.1259564753
1893	0.1259311931
1894	0.1259048061
1895	0.1258824053
1896	0.1258556166
1897	0.1258460073
1898	0.1258407516
1899	0.1258265941
1900	0.125808042
1901	0.1257943824
1902	0.1257802929
1903	0.1257738189
1904	0.125746346
1905	0.1257321052
1906	0.1257080079
1907	0.1256863232
1908	0.125680166
1909	0.12565571
1910	0.1256402988
1911	0.1256068618
1912	0.1255799919
1913	0.1255572062
1914	0.1255155822
1915	0.1255038326
1916	0.1254964269
1917	0.1254767095
1918	0.125458404
1919	0.1254568398
1920	0.1254458047
1921	0.1254360168
1922	0.1254192564
1923	0.1253876109
1924	0.125366501
1925	0.1253478031
1926	0.1253178061
1927	0.1253049258
1928	0.1252799526
1929	0.1252697704
1930	0.125255555
1931	0.1252369953
1932	0.125227106
1933	0.1252010869
1934	0.1251637409
1935	0.1251431075
1936	0.1251050441
1937	0.1250799127
1938	0.1250738435
1939	0.1250506875
1940	0.1250125881
1941	0.1249885063
1942	0.1249779856
1943	0.1249546893
1944	0.1249415201
1945	0.124914691
1946	0.1249054874
1947	0.1248980834
1948	0.1248647359
1949	0.1248492827
1950	0.1248116964
1951	0.1248094485
1952	0.1247751378
1953	0.1247596808
1954	0.124731264
1955	0.1247115166
1956	0.1246889383
1957	0.124667194
1958	0.1246565072
1959	0.1246343963
1960	0.1246182801
1961	0.1246001488
1962	0.1245723837
1963	0.1245630739
1964	0.1245352878
1965	0.1245131803
1966	0.1244836204
1967	0.1244500114
1968	0.1244216054
1969	0.124408848
1970	0.1243859589
1971	0.1243318057
1972	0.1243155972
1973	0.1242993722
1974	0.1242834
1975	0.1242649054
1976	0.1242472525
1977	0.1242236408
1978	0.1242059786
1979	0.1241805076
1980	0.1241392394
1981	0.1241037014
1982	0.1240781407
1983	0.1240367629
1984	0.1240104141
1985	0.1240041951
1986	0.1239857817
1987	0.1239724142
1988	0.1239491588
1989	0.1239252872
1990	0.1239099418
1991	0.1238791285
1992	0.1238489342
1993	0.123820795
1994	0.1237996771
1995	0.1237722953
1996	0.1237553148
1997	0.123734304
1998	0.1237335909
1999	0.1237278953
2000	0.1237110993
2001	0.1236701247
2002	0.1236558988
2003	0.1236375002
2004	0.1236171614
2005	0.123608414
2006	0.1235912645
2007	0.1235847178
2008	0.1235771666
2009	0.123544425
2010	0.1235331349
2011	0.1235128991
2012	0.123475197
2013	0.1234672916
2014	0.1234499257
2015	0.1234373961
2016	0.1234131874
2017	0.1233601462
2018	0.1233497468
2019	0.1233244767
2020	0.1233081296
2021	0.1232955478
2022	0.1232936109
2023	0.1232880488
2024	0.123270928
2025	0.1232538993
2026	0.1232420868
2027	0.1232388535
2028	0.1232261219
2029	0.1232038333
2030	0.1231693936
2031	0.1231496587
2032	0.1231369661
2033	0.1231197287
2034	0.1231081741
2035	0.1231041004
2036	0.1230895884
2037	0.123081036
2038	0.1230567529
2039	0.1230342493
2040	0.1230091178
2041	0.1229918793
2042	0.1229832174
2043	0.1229795924
2044	0.1229677112
2045	0.122958875
2046	0.1229503974
2047	0.1229177862
2048	0.1228672232
2049	0.1228605446
2050	0.1228472519
2051	0.1228072594
2052	0.1227744002
2053	0.1227556868
2054	0.1227457977
2055	0.1227390225
2056	0.1227094569
2057	0.122683805
2058	0.1226609919
2059	0.1226406707
2060	0.1226272511
2061	0.1225957345
2062	0.1225783251
2063	0.1225478206
2064	0.1225374938
2065	0.1225197604
2066	0.1224979787
2067	0.1224866641
2068	0.1224772457
2069	0.1224530355
2070	0.1224347165
2071	0.1224296685
2072	0.1224146737
2073	0.1223976677
2074	0.122385503
2075	0.1223554188
2076	0.1223509325
2077	0.1223451817
2078	0.1223382253
2079	0.1223195283
2080	0.1223046582
2081	0.1222948259
2082	0.1222909264
2083	0.1222763455
2084	0.1222598133
2085	0.1222449032
2086	0.1222261318
2087	0.1222056045
2088	0.1221756475
2089	0.1221404073
2090	0.1220983734
2091	0.1220735315
2092	0.1220438293
2093	0.122029563
2094	0.1220128764
2095	0.1220059603
2096	0.1219898211
2097	0.1219654214
2098	0.1219500027
2099	0.1219394684
2100	0.1219299461
2101	0.1219169068
2102	0.121909163
2103	0.1219009438
2104	0.1218777353
2105	0.1218460563
2106	0.1218070657
2107	0.1217773906
2108	0.1217683629
2109	0.1217552822
2110	0.1217118656
2111	0.1216888046
2112	0.121679093
2113	0.1216537714
2114	0.1216479932
2115	0.1216249004
2116	0.1215992984
2117	0.1215799431
2118	0.1215570132
2119	0.1215312449
2120	0.1215160957
2121	0.1215100629
2122	0.1214951524
2123	0.1214905176
2124	0.1214699846
2125	0.1214538484
2126	0.1214313443
2127	0.121426531
2128	0.121414809
2129	0.1213980895
2130	0.1213835431
2131	0.1213683243
2132	0.1213610954
2133	0.1213522818
2134	0.1213079383
2135	0.1212737871
2136	0.121261224
2137	0.121255861
2138	0.1212543631
2139	0.1212155222
2140	0.1212048171
2141	0.1211682631
2142	0.121154516
2143	0.121116503
2144	0.1211127866
2145	0.121098622
2146	0.1210778595
2147	0.121063903
2148	0.1210430759
2149	0.1210123436
2150	0.1209951751
2151	0.1209727334
2152	0.120945635
2153	0.1209273112
2154	0.1208940032
2155	0.1208694934
2156	0.1208430169
2157	0.1208257216
2158	0.1208055192
2159	0.1207880538
2160	0.1207710477
2161	0.120759915
2162	0.1207471874
2163	0.1207296019
2164	0.1207173743
2165	0.1207042969
2166	0.1206753025
2167	0.1206672139
2168	0.1206485187
2169	0.1206337989
2170	0.1206114416
2171	0.1205734084
2172	0.1205612051
2173	0.1205530148
2174	0.1205464556
2175	0.120523901
2176	0.1204880466
2177	0.120473742
2178	0.1204577961
2179	0.1204483932
2180	0.1204421627
2181	0.1204096323
2182	0.1203880171
2183	0.1203731798
2184	0.1203672629
2185	0.1203427579
2186	0.1203164898
2187	0.1203008486
2188	0.1202693764
2189	0.1202362682
2190	0.1202127011
2191	0.120194639
2192	0.1201822118
2193	0.1201499611
2194	0.1201240405
2195	0.1201000952
2196	0.1200793997
2197	0.1200621549
2198	0.1200361958
2199	0.1200278687
2200	0.1200022346
2201	0.1199836027
2202	0.1199656874
2203	0.1199489196
2204	0.1199332034
2205	0.1199239745
2206	0.11991101
2207	0.1199098318
2208	0.1198870199
2209	0.1198638462
2210	0.1198551963
2211	0.1198438806
2212	0.1198295454
2213	0.1198100488
2214	0.119787969
2215	0.1197670898
2216	0.1197528184
2217	0.1197397552
2218	0.1197307921
2219	0.1197128586
2220	0.1196865239
2221	0.119668565
2222	0.1196506184
2223	0.1196419042
2224	0.1195997875
2225	0.1195972712
2226	0.1195787429
2227	0.1195652279
2228	0.1195530045
2229	0.1195474553
2230	0.1195420507
2231	0.1195402175
2232	0.1195224106
2233	0.1195026631
2234	0.1194896593
2235	0.1194611644
2236	0.1194520186
2237	0.1194460404
2238	0.1194349818
2239	0.1194172539
2240	0.1194062865
2241	0.1193922393
2242	0.1193733091
2243	0.1193535985
2244	0.1193302251
2245	0.1193153565
2246	0.1192958434
2247	0.1192857761
2248	0.1192770729
2249	0.1192667092
2250	0.119260984
2251	0.1192227014
2252	0.119204999
2253	0.1191883726
2254	0.1191701284
2255	0.1191505541
2256	0.1191261389
2257	0.1190998669
2258	0.1190834126
2259	0.119058894
2260	0.1190306664
2261	0.1190232097
2262	0.1189999364
2263	0.1189917306
2264	0.1189748221
2265	0.1189594482
2266	0.1189432845
2267	0.1189325072
2268	0.1189175065
2269	0.1189034962
2270	0.1188931515
2271	0.1188858861
2272	0.1188758529
2273	0.1188732246
2274	0.1188454773
2275	0.1188326437
2276	0.1188216107
2277	0.1188105624
2278	0.1188014447
2279	0.1187787612
2280	0.1187602807
2281	0.1187470432
2282	0.1187031619
2283	0.11869902
2284	0.1186781501
2285	0.11866324
2286	0.1186446206
2287	0.118626022
2288	0.1186074729
2289	0.1185606927
2290	0.1185475219
2291	0.118519021
2292	0.1185018801
2293	0.1184720853
2294	0.1184514397
2295	0.1184347803
2296	0.1184096479
2297	0.1183757633
2298	0.1183535024
2299	0.1183306776
2300	0.1182933016
2301	0.1182560872
2302	0.1182454488
2303	0.1182323102
2304	0.1182111931
2305	0.1181990225
2306	0.1181786481
2307	0.1181709553
2308	0.1181636606
2309	0.1181365589
2310	0.1181335064
2311	0.1181255209
2312	0.1181105186
2313	0.1180895317
2314	0.1180746698
2315	0.1180451003
2316	0.1180424442
2317	0.1180250151
2318	0.1180076485
2319	0.1179857184
2320	0.1179772712
2321	0.1179573979
2322	0.1179387072
2323	0.1179086755
2324	0.1178872826
2325	0.1178797966
2326	0.1178717401
2327	0.1178668618
2328	0.1178601938
2329	0.1178316717
2330	0.1178129834
2331	0.1177782306
2332	0.1177543905
2333	0.117742138
2334	0.1177329188
2335	0.1177138666
2336	0.1176871693
2337	0.1176676225
2338	0.1176481687
2339	0.1176358464
2340	0.1176291244
2341	0.1176166923
2342	0.1175744943
2343	0.1175587263
2344	0.1175358159
2345	0.1175126524
2346	0.117479939
2347	0.1174686987
2348	0.1174310119
2349	0.1174197393
2350	0.1174092938
2351	0.1173930767
2352	0.1173841999
2353	0.1173683312
2354	0.1173180784
2355	0.1173012623
2356	0.1172715102
2357	0.1172488722
2358	0.1172347407
2359	0.1172047667
2360	0.1171721385
2361	0.1171612798
2362	0.1171499722
2363	0.1171432984
2364	0.1171153094
2365	0.1170962199
2366	0.1170888215
2367	0.1170792339
2368	0.117056997
2369	0.1170340917
2370	0.1170102191
2371	0.1170093482
2372	0.1169988578
2373	0.1169759572
2374	0.116965776
2375	0.1169601177
2376	0.1169539058
2377	0.1169443144
2378	0.1169114442
2379	0.1169036349
2380	0.1168930502
2381	0.116882925
2382	0.1168489126
2383	0.1168391485
2384	0.1168197843
2385	0.1168121782
2386	0.1168034516
2387	0.1167915162
2388	0.116778154
2389	0.1167647595
2390	0.1167589282
2391	0.1167535362
2392	0.1167339371
2393	0.1167063749
2394	0.1166933583
2395	0.1166849928
2396	0.1166722036
2397	0.1166558206
2398	0.1166473631
2399	0.1166299454
2400	0.1166204536
2401	0.1166068598
2402	0.116591248
2403	0.1165894209
2404	0.1165779169
2405	0.1165588274
2406	0.1165401349
2407	0.1165281084
2408	0.1164986547
2409	0.1164936035
2410	0.1164812832
2411	0.1164490825
2412	0.116443194
2413	0.1164323583
2414	0.1164017634
2415	0.1163789709
2416	0.1163669986
2417	0.1163521584
2418	0.1163494303
2419	0.1163297417
2420	0.1163033751
2421	0.1162880084
2422	0.116260412
2423	0.1162393175
2424	0.116227052
2425	0.1162127953
2426	0.1162006504
2427	0.1161850993
2428	0.1161499147
2429	0.1161386713
2430	0.1161068985
2431	0.1160713446
2432	0.1160575288
2433	0.1160317893
2434	0.1160236759
2435	0.1160127935
2436	0.1159955639
2437	0.1159682641
2438	0.115954001
2439	0.1159061767
2440	0.1158913378
2441	0.1158802052
2442	0.1158702127
2443	0.1158492934
2444	0.1158414169
2445	0.1158254363
2446	0.1157941348
2447	0.1157802725
2448	0.1157730527
2449	0.1157562716
2450	0.115744689
2451	0.1157309727
2452	0.1157207283
2453	0.1157056624
2454	0.1156689321
2455	0.1156458105
2456	0.1156173334
2457	0.115575084
2458	0.1155701329
2459	0.1155534904
2460	0.1155482554
2461	0.1155231696
2462	0.1155154065
2463	0.1154951554
2464	0.1154874095
2465	0.1154686487
2466	0.1154481077
2467	0.1154270106
2468	0.1153917452
2469	0.1153757195
2470	0.115370756
2471	0.1153573118
2472	0.1153421571
2473	0.1153194927
2474	0.1152999691
2475	0.1152941492
2476	0.1152848881
2477	0.115249455
2478	0.1152316701
2479	0.1152177198
2480	0.1152027306
2481	0.115193433
2482	0.1151768682
2483	0.1151652628
2484	0.1151280402
2485	0.1151040473
2486	0.1150780864
2487	0.1150664384
2488	0.1150450272
2489	0.1150234363
2490	0.1149984294
2491	0.1149818917
2492	0.1149709575
2493	0.1149366081
2494	0.1148994614
2495	0.1148882491
2496	0.1148814978
2497	0.114855321
2498	0.1148361615
2499	0.114822745
2500	0.1148064471
2501	0.1147838855
2502	0.1147693112
2503	0.114756142
2504	0.1147419037
2505	0.1147345214
2506	0.1147140042
2507	0.114698287
2508	0.1146831302
2509	0.1146789243
2510	0.1146618012
2511	0.1146380233
2512	0.1146265484
2513	0.1146094073
2514	0.1146016498
2515	0.1145822662
2516	0.1145775962
2517	0.1145500227
2518	0.1145468828
2519	0.1145448509
2520	0.1145281492
2521	0.1144963705
2522	0.1144867989
2523	0.1144788193
2524	0.1144558482
2525	0.1144271365
2526	0.1144196656
2527	0.1144119942
2528	0.1144029296
2529	0.1143788065
2530	0.1143613495
2531	0.1143564476
2532	0.1143461417
2533	0.1143295081
2534	0.1143073482
2535	0.1142985243
2536	0.1142908108
2537	0.1142681772
2538	0.1142437936
2539	0.114235909
2540	0.114221156
2541	0.1142016341
2542	0.1141976882
2543	0.1141877026
2544	0.1141800925
2545	0.1141563076
2546	0.1141481309
2547	0.1141395106
2548	0.1141253327
2549	0.1140931067
2550	0.114081532
2551	0.1140640801
2552	0.1140463083
2553	0.1140368327
2554	0.1140226163
2555	0.1140060708
2556	0.113987266
2557	0.1139691522
2558	0.1139386924
2559	0.1139099594
2560	0.1138934239
2561	0.1138791866
2562	0.1138671965
2563	0.1138523757
2564	0.1138315705
2565	0.113821394
2566	0.1138084665
2567	0.1137893612
2568	0.1137785281
2569	0.1137534531
2570	0.1137320861
2571	0.1137249334
2572	0.1137239226
2573	0.1137079744
2574	0.1136959685
2575	0.1136900654
2576	0.1136772699
2577	0.1136681677
2578	0.113637176
2579	0.1136256605
2580	0.1136190056
2581	0.11361027
2582	0.1136049807
2583	0.1135806975
2584	0.1135706321
2585	0.1135591768
2586	0.1135478661
2587	0.1135406451
2588	0.1135214871
2589	0.1135115235
2590	0.11349051
2591	0.1134584176
2592	0.1134470527
2593	0.1134209636
2594	0.1134056901
2595	0.1133981348
2596	0.1133806636
2597	0.1133706479
2598	0.1133471507
2599	0.1133365568
2600	0.1133295641
2601	0.113322335
2602	0.1133068767
2603	0.1132823533
2604	0.1132790368
2605	0.1132703418
2606	0.1132622756
2607	0.1132536588
2608	0.1132352002
2609	0.1132120773
2610	0.1131977623
2611	0.1131781897
2612	0.1131655453
2613	0.1131369264
2614	0.1131314727
2615	0.1131086641
2616	0.1130867952
2617	0.1130649681
2618	0.1130325986
2619	0.1130278851
2620	0.1130085426
2621	0.1129914875
2622	0.1129862865
2623	0.1129703676
2624	0.112941663
2625	0.1129393276
2626	0.1129244577
2627	0.1129110556
2628	0.1129026769
2629	0.112891673
2630	0.1128733869
2631	0.1128507078
2632	0.1128333583
2633	0.1128089247
2634	0.1127972589
2635	0.1127793895
2636	0.1127610782
2637	0.112739442
2638	0.1127191711
2639	0.1127076782
2640	0.1126842004
2641	0.112673743
2642	0.1126469321
2643	0.1126316487
2644	0.1126156929
2645	0.1126090669
2646	0.112601234
2647	0.1125906237
2648	0.1125739577
2649	0.1125247297
2650	0.1125003955
2651	0.1124792846
2652	0.112453392
2653	0.1124271826
2654	0.1124071836
2655	0.112388855
2656	0.1123788456
2657	0.1123536495
2658	0.1123436236
2659	0.1123309568
2660	0.1123117975
2661	0.1122988523
2662	0.1122800619
2663	0.1122625278
2664	0.1122474779
2665	0.1122271165
2666	0.1122168939
2667	0.1121947988
2668	0.1121860621
2669	0.1121731989
2670	0.1121482527
2671	0.1121376899
2672	0.112126893
2673	0.1121239851
2674	0.1121173889
2675	0.1120966116
2676	0.112082073
2677	0.1120658531
2678	0.1120456571
2679	0.1120302107
2680	0.112019342
2681	0.1119994048
2682	0.1119861536
2683	0.1119749631
2684	0.1119431667
2685	0.111925259
2686	0.1119116928
2687	0.111891336
2688	0.111860894
2689	0.1118504939
2690	0.1118161513
2691	0.1118040638
2692	0.1117985499
2693	0.1117824071
2694	0.1117601508
2695	0.1117555484
2696	0.1117292635
2697	0.1117228082
2698	0.1116970101
2699	0.1116793743
2700	0.1116624583
2701	0.1116328935
2702	0.1116123954
2703	0.111600435
2704	0.1115993312
2705	0.1115862747
2706	0.1115750139
2707	0.1115638193
2708	0.1115508358
2709	0.1115380005
2710	0.1115093027
2711	0.1114839719
2712	0.1114685792
2713	0.1114509129
2714	0.1114336769
2715	0.1114161319
2716	0.1114073209
2717	0.1114012208
2718	0.111388049
2719	0.1113721587
2720	0.1113599307
2721	0.1113473815
2722	0.1113262513
2723	0.1112795253
2724	0.1112501292
2725	0.1112357716
2726	0.1112255199
2727	0.1112148831
2728	0.1112088299
2729	0.1111961584
2730	0.1111815512
2731	0.1111670703
2732	0.1111575916
2733	0.1111461671
2734	0.1111342035
2735	0.1111249099
2736	0.1111125978
2737	0.1111022349
2738	0.1110839929
2739	0.1110686305
2740	0.1110568827
2741	0.1110438655
2742	0.1110262464
2743	0.1110096651
2744	0.1109968966
2745	0.1109683004
2746	0.1109593107
2747	0.1109480164
2748	0.1109440446
2749	0.1109375068
2750	0.1109305049
2751	0.110922592
2752	0.1109068121
2753	0.1108756436
2754	0.1108639615
2755	0.1108288045
2756	0.1108072474
2757	0.1107958235
2758	0.1107810322
2759	0.1107718526
2760	0.1107590811
2761	0.1107234011
2762	0.1106958913
2763	0.1106790228
2764	0.1106690336
2765	0.1106421974
2766	0.1106315363
2767	0.1106173129
2768	0.1105908795
2769	0.1105759258
2770	0.1105642745
2771	0.1105421564
2772	0.1105305756
2773	0.110520017
2774	0.1104963584
2775	0.110481973
2776	0.1104473931
2777	0.1104386932
2778	0.1104186804
2779	0.1104001285
2780	0.1103783958
2781	0.1103577541
2782	0.1103322386
2783	0.1103084119
2784	0.1102861212
2785	0.1102696104
2786	0.110259325
2787	0.1102534944
2788	0.1102414219
2789	0.1102268671
2790	0.1102171692
2791	0.1102003622
2792	0.1101892285
2793	0.1101701698
2794	0.1101593113
2795	0.1101452343
2796	0.1101288705
2797	0.110119316
2798	0.1101029282
2799	0.1100820025
2800	0.1100726802
2801	0.1100550536
2802	0.1100336147
2803	0.1099989981
2804	0.1099928504
2805	0.1099767857
2806	0.1099530996
2807	0.1099455636
2808	0.1099199349
2809	0.109910608
2810	0.1099038958
2811	0.1098960369
2812	0.1098923897
2813	0.1098867298
2814	0.10987846
2815	0.109865822
2816	0.1098447553
2817	0.109824195
2818	0.1098051129
2819	0.1097984878
2820	0.1097855248
2821	0.1097557418
2822	0.1097288819
2823	0.1097156805
2824	0.1096911834
2825	0.1096658027
2826	0.109661563
2827	0.1096415591
2828	0.1096320472
2829	0.1096205913
2830	0.1096186849
2831	0.1095995022
2832	0.1095861857
2833	0.1095758114
2834	0.1095594994
2835	0.1095387079
2836	0.1095355623
2837	0.1095259665
2838	0.1095118037
2839	0.1095060501
2840	0.1094759711
2841	0.1094691746
2842	0.1094575534
2843	0.1094354122
2844	0.1094324925
2845	0.1094035796
2846	0.109386453
2847	0.1093738628
2848	0.1093516024
2849	0.1093355994
2850	0.1093257993
2851	0.1093039544
2852	0.1092936044
2853	0.1092854137
2854	0.1092718827
2855	0.10926373
2856	0.1092567553
2857	0.1092451823
2858	0.1092250943
2859	0.1092164932
2860	0.109179785
2861	0.1091609016
2862	0.1091510676
2863	0.1091403413
2864	0.1091291382
2865	0.1091198137
2866	0.1091011959
2867	0.1090860497
2868	0.1090651395
2869	0.109048108
2870	0.1090117509
2871	0.1090020746
2872	0.1089954174
2873	0.1089789325
2874	0.1089682854
2875	0.108922248
2876	0.1089030326
2877	0.108899065
2878	0.108880867
2879	0.1088589745
2880	0.1088448507
2881	0.1088379954
2882	0.1088223576
2883	0.1088114129
2884	0.1087960415
2885	0.1087633515
2886	0.108753221
2887	0.1087394829
2888	0.1087329491
2889	0.1087218049
2890	0.1087050945
2891	0.1086898931
2892	0.1086872679
2893	0.108661272
2894	0.1086183515
2895	0.1086167883
2896	0.108601136
2897	0.1085881306
2898	0.1085788425
2899	0.1085694111
2900	0.1085505096
2901	0.1085199637
2902	0.1085054547
2903	0.108482015
2904	0.1084559557
2905	0.1084398076
2906	0.1084280628
2907	0.1083891475
2908	0.1083701971
2909	0.1083553981
2910	0.1083386648
2911	0.1083322669
2912	0.1083296175
2913	0.1083135589
2914	0.1082803696
2915	0.1082650593
2916	0.1082542617
2917	0.108246985
2918	0.1082415692
2919	0.1082273744
2920	0.1082091971
2921	0.108190555
2922	0.1081756031
2923	0.108158093
2924	0.1081286775
2925	0.1081168801
2926	0.1081049134
2927	0.1080992739
